games_v2i1e6_fig5	the 3d image of the patient in the patient with the left coronary artery in the right coronary artery. <EOS>
ijerph-10-00717-g001	the ecg of the left coronary artery in the right coronary artery and the right coronary artery . <EOS>
AJNS-9-235b-g003	intraoperative view of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right lower lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right upper lobe of the right eye with
JNRP-4-83-g002	axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right lobe of the.axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right frontal lobe with.axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right frontal lobe and
1477-7819-10-66-2	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right kidney with
medi-94-e426-g003	clinical photograph of the patient showing the presence of the lesion in the right lower lobe of the right lower.clinical photograph of the patient showing the presence of the lesion in the right lower lobe of the left lower.clinical photograph of the patient showing the presence of the lesion in the right lower lobe of the right upper
IJRI-21-124-g009	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
IJEM-17-167-g003	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
abd-90-01-0131-g01	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
AIAN-18-292-g001	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
aps-39-173-g002	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
0392-100X-35-88-g003	coronary angiography of the left coronary artery shows a large aneurysm in the right coronary artery . <EOS>.coronary angiography of the right coronary artery shows a large aneurysm in the right coronary artery . <EOS>
CCD-3-373-g006	preoperative radiograph <EOS>
12876_2015_293_Fig1_HTML	axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
10.1258_arsr.2012.110015-fig2	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
jkms-19-458-g003	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
ipej130084-01	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
1757-1626-0002-0000007475-006	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
jsls-5-2-171-g01	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
asj-6-279-g003	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
